Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
PM0280-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636183	PM0280-C	WAF	62.91	True	Analysis_set	False
PM0281-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636235	PM0281-C	WAF	68.65	True	Analysis_set	False
PM0282-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636237	PM0282-C	WAF	50.42	True	Analysis_set	False
PM0283-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636241	PM0283-C	WAF	56.66	True	Analysis_set	False
PM0284-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636243	PM0284-C	WAF	1.82	False	Less_than_50pc_callable	False
PM0285-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636245	PM0285-C	WAF	30.91	False	Less_than_50pc_callable	False
PM0286-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636246	PM0286-C	WAF	30.67	False	Less_than_50pc_callable	False
PM0287-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636247	PM0287-C	WAF	45.78	False	Less_than_50pc_callable	False
PM0288-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636333	PM0288-C	WAF	31.61	False	Less_than_50pc_callable	False
PM0289-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636226	PM0289-C	WAF	33.78	False	Less_than_50pc_callable	False
PM0290-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636227	PM0290-C	WAF	59.18	True	Analysis_set	False
PM0291-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636230	PM0291-C	WAF	72.67	True	Analysis_set	False
PM0292-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636232	PM0292-C	WAF	25.76	False	Less_than_50pc_callable	False
PM0293-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636236	PM0293-C	WAF	76.25	True	Analysis_set	False
PM0294-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636238	PM0294-C	WAF	0.13	False	Less_than_50pc_callable	False
PM0295-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636242	PM0295-C	WAF	64.53	True	Analysis_set	False
PM0296-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636244	PM0296-C	WAF	60.7	True	Analysis_set	False
PM0297-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636190	PM0297-C	WAF	71.08	True	Analysis_set	False
PM0298-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636193	PM0298-C	WAF	2.43	False	Less_than_50pc_callable	False
PM0299-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636196	PM0299-C	WAF	70.01	True	Analysis_set	False
PM0300-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636225	PM0300-C	WAF	72.07	True	Analysis_set	False
PM0301-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636177	PM0301-C	WAF	65.77	True	Analysis_set	False
PM0302-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636228	PM0302-C	WAF	50.44	True	Analysis_set	False
PM0303-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636231	PM0303-C	WAF	51.79	True	Analysis_set	False
PM0304-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636233	PM0304-C	WAF	34.53	False	Less_than_50pc_callable	False
PM0305-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636184	PM0305-C	WAF	59.01	True	Analysis_set	False
PM0306-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636239	PM0306-C	WAF	68.12	True	Analysis_set	False
PM0307-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636186	PM0307-C	WAF	76.21	True	Analysis_set	False
PM0308-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636188	PM0308-C	WAF	89.39	True	Analysis_set	False
PM0309-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636191	PM0309-C	WAF	89.96	True	Analysis_set	False
PM0310-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636194	PM0310-C	WAF	90.3	True	Analysis_set	False
PM0311-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636197	PM0311-C	WAF	87.64	True	Analysis_set	False
PM0312-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636334	PM0312-C	WAF	90.37	True	Analysis_set	False
PM0313-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636178	PM0313-C	WAF	89.31	True	Analysis_set	False
PM0314-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636229	PM0314-C	WAF	83.56	True	Analysis_set	False
PM0315-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636182	PM0315-C	WAF	88.45	True	Analysis_set	False
PM0316-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636234	PM0316-C	WAF	81.73	True	Analysis_set	False
PM0317-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636185	PM0317-C	WAF	90.14	True	Analysis_set	False
PM0318-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636240	PM0318-C	WAF	80.44	True	Analysis_set	False
PM0319-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636187	PM0319-C	WAF	89.67	True	Analysis_set	False
PM0320-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636189	PM0320-C	WAF	90.24	True	Analysis_set	False
PM0321-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636192	PM0321-C	WAF	81.91	True	Analysis_set	False
PM0322-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2013	ERR636195	PM0322-C	WAF	90.53	True	Analysis_set	False
PM0323-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2014	ERR636198	PM0323-C	WAF	51.8	True	Analysis_set	False
PM0324-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2014	ERR636175	PM0324-C	WAF	87.9	True	Analysis_set	False
PM0325-C	1097-PF-ML-MAIGA	Faladje	Mali	13.1333	-8.3333	2014	ERR636179	PM0325-C	WAF	88.84	True	Analysis_set	False
PM0326-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666852	PM0326-C	WAF	90.78	True	Analysis_set	False
PM0327-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666854	PM0327-C	WAF	59.44	True	Analysis_set	False
PM0328-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666855	PM0328-C	WAF	66.44	True	Analysis_set	False
PM0331-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666890	PM0331-C	WAF	88.14	True	Analysis_set	False
PM0332-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666856	PM0332-C	WAF	89.24	True	Analysis_set	False
PM0333-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666903	PM0333-C	WAF	88.17	True	Analysis_set	False
PM0334-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662077	PM0334-C	WAF	90.35	True	Analysis_set	False
PM0335-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662078	PM0335-C	WAF	89.61	True	Analysis_set	False
PM0336-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666866	PM0336-C	WAF	90.7	True	Analysis_set	False
PM0338-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670354	PM0338-C	WAF	90.09	True	Analysis_set	False
PM0339-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666897	PM0339-C	WAF	89.33	True	Analysis_set	False
PM0340-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666911	PM0340-C	WAF	89.79	True	Analysis_set	False
PM0341-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666887	PM0341-C	WAF	89.68	True	Analysis_set	False
PM0342-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666913	PM0342-C	WAF	89.54	True	Analysis_set	False
PM0343-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670394	PM0343-C	WAF	89.91	True	Analysis_set	False
PM0344-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662074	PM0344-C	WAF	89.63	True	Analysis_set	False
PM0345-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666863	PM0345-C	WAF	90.73	True	Analysis_set	False
PM0346-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670397	PM0346-C	WAF	89.25	True	Analysis_set	False
PM0347-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666865	PM0347-C	WAF	90.89	True	Analysis_set	False
PM0349-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670364	PM0349-C	WAF	89.01	True	Analysis_set	False
PM0350-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662070	PM0350-C	WAF	89.68	True	Analysis_set	False
PM0351-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662083	PM0351-C	WAF	90.6	True	Analysis_set	False
PM0352-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670370	PM0352-C	WAF	89.99	True	Analysis_set	False
PM0355-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670373	PM0355-C	WAF	90.17	True	Analysis_set	False
PM0356-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662062	PM0356-C	WAF	90.09	True	Analysis_set	False
PM0357-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662075	PM0357-C	WAF	89.22	True	Analysis_set	False
PM0358-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666893	PM0358-C	WAF	89.39	True	Analysis_set	False
PM0359-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2012	ERR666917	PM0359-C	WAF	89.82	True	Analysis_set	False
PM0360-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666918	PM0360-C	WAF	91.01	True	Analysis_set	False
PM0361-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662068	PM0361-C	WAF	89.85	True	Analysis_set	False
PM0363-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666909	PM0363-C	WAF	88.95	True	Analysis_set	False
PM0364-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670371	PM0364-C	WAF	88.57	True	Analysis_set	False
PM0365-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670356	PM0365-C	WAF	88.6	True	Analysis_set	False
PM0366-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662086	PM0366-C	WAF	90.7	True	Analysis_set	False
PM0367-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670374	PM0367-C	WAF	89.68	True	Analysis_set	False
PM0368-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670383	PM0368-C	WAF	89.33	True	Analysis_set	False
PM0369-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666878	PM0369-C	WAF	90.14	True	Analysis_set	False
PM0370-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670398	PM0370-C	WAF	89.83	True	Analysis_set	False
PM0372-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670363	PM0372-C	WAF	89.22	True	Analysis_set	False
PM0374-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670390	PM0374-C	WAF	89.54	True	Analysis_set	False
PM0375-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670369	PM0375-C	WAF	89.66	True	Analysis_set	False
PM0377-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666888	PM0377-C	WAF	89.61	True	Analysis_set	False
PM0378-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666914	PM0378-C	WAF	89.54	True	Analysis_set	False
PM0379-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670357	PM0379-C	WAF	89.19	True	Analysis_set	False
PM0380-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670384	PM0380-C	WAF	90.63	True	Analysis_set	False
PM0381-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662076	PM0381-C	WAF	89.19	True	Analysis_set	False
PM0382-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670388	PM0382-C	WAF	89.26	True	Analysis_set	False
PM0383-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662091	PM0383-C	WAF	90.35	True	Analysis_set	False
PM0384-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666894	PM0384-C	WAF	90.35	True	Analysis_set	False
PM0385-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662069	PM0385-C	WAF	89.65	True	Analysis_set	False
PM0386-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662082	PM0386-C	WAF	90.2	True	Analysis_set	False
PM0387-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666910	PM0387-C	WAF	90.12	True	Analysis_set	False
PM0390-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666860	PM0390-C	WAF	90.3	True	Analysis_set	False
PM0391-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670396	PM0391-C	WAF	89.13	True	Analysis_set	False
PM0392-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670375	PM0392-C	WAF	89.06	True	Analysis_set	False
PM0393-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666916	PM0393-C	WAF	89.68	True	Analysis_set	False
PM0394-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662064	PM0394-C	WAF	89.87	True	Analysis_set	False
PM0395-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662092	PM0395-C	WAF	89.75	True	Analysis_set	False
PM0396-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666867	PM0396-C	WAF	90.49	True	Analysis_set	False
PM0397-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666869	PM0397-C	WAF	90.14	True	Analysis_set	False
PM0398-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670367	PM0398-C	WAF	89.43	True	Analysis_set	False
PM0399-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670392	PM0399-C	WAF	89.87	True	Analysis_set	False
PM0400-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670393	PM0400-C	WAF	89.46	True	Analysis_set	False
PM0403-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662087	PM0403-C	WAF	89.51	True	Analysis_set	False
PM0405-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666892	PM0405-C	WAF	89.5	True	Analysis_set	False
PM0406-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666864	PM0406-C	WAF	90.52	True	Analysis_set	False
PM0408-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666868	PM0408-C	WAF	90.2	True	Analysis_set	False
PM0410-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666908	PM0410-C	WAF	89.72	True	Analysis_set	False
PM0411-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670378	PM0411-C	WAF	89.51	True	Analysis_set	False
PM0412-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666912	PM0412-C	WAF	89.08	True	Analysis_set	False
PM0413-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2012	ERR666872	PM0413-C	WAF	90.16	True	Analysis_set	False
PM0414-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666915	PM0414-C	WAF	89.6	True	Analysis_set	False
PM0415-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666891	PM0415-C	WAF	89.17	True	Analysis_set	False
PM0416-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670359	PM0416-C	WAF	89.65	True	Analysis_set	False
PM0417-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670360	PM0417-C	WAF	90.23	True	Analysis_set	False
PM0418-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662090	PM0418-C	WAF	89.25	True	Analysis_set	False
PM0419-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662093	PM0419-C	WAF	90.63	True	Analysis_set	False
PM0420-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666853	PM0420-C	WAF	78.17	True	Analysis_set	False
PM0421-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666871	PM0421-C	WAF	91.01	True	Analysis_set	False
PM0422-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662084	PM0422-C	WAF	89.42	True	Analysis_set	False
PM0423-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670379	PM0423-C	WAF	89.19	True	Analysis_set	False
PM0424-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2012	ERR670395	PM0424-C	WAF	89.38	True	Analysis_set	False
PM0425-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670385	PM0425-C	WAF	88.94	True	Analysis_set	False
PM0426-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670376	PM0426-C	WAF	90.03	True	Analysis_set	False
PM0427-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662089	PM0427-C	WAF	90.29	True	Analysis_set	False
PM0428-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670399	PM0428-C	WAF	89.08	True	Analysis_set	False
PM0429-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666857	PM0429-C	WAF	90.61	True	Analysis_set	False
PM0432-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662071	PM0432-C	WAF	89.26	True	Analysis_set	False
PM0433-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662073	PM0433-C	WAF	90.01	True	Analysis_set	False
PM0434-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666885	PM0434-C	WAF	90.08	True	Analysis_set	False
PM0435-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662085	PM0435-C	WAF	89.75	True	Analysis_set	False
PM0436-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666873	PM0436-C	WAF	90.26	True	Analysis_set	False
PM0437-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662088	PM0437-C	WAF	90.38	True	Analysis_set	False
PM0438-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670387	PM0438-C	WAF	88.97	True	Analysis_set	False
PM0440-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662079	PM0440-C	WAF	89.36	True	Analysis_set	False
PM0441-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666919	PM0441-C	WAF	89.73	True	Analysis_set	False
PM0442-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670401	PM0442-C	WAF	88.94	True	Analysis_set	False
PM0444-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670366	PM0444-C	WAF	89.86	True	Analysis_set	False
PM0445-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670391	PM0445-C	WAF	89.51	True	Analysis_set	False
PM0446-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666859	PM0446-C	WAF	89.09	True	Analysis_set	False
PM0447-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666889	PM0447-C	WAF	88.97	True	Analysis_set	False
PM0448-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666923	PM0448-C	WAF	89.52	True	Analysis_set	False
PM0449-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666862	PM0449-C	WAF	90.56	True	Analysis_set	False
PM0451-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666925	PM0451-C	WAF	88.58	True	Analysis_set	False
PM0452-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670361	PM0452-C	WAF	89.16	True	Analysis_set	False
PM0453-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670377	PM0453-C	WAF	89.44	True	Analysis_set	False
PM0454-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666927	PM0454-C	WAF	88.85	True	Analysis_set	False
PM0455-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662081	PM0455-C	WAF	89.88	True	Analysis_set	False
PM0456-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662072	PM0456-C	WAF	89.41	True	Analysis_set	False
PM0457-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662058	PM0457-C	WAF	90.28	True	Analysis_set	False
PM0458-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662060	PM0458-C	WAF	89.74	True	Analysis_set	False
PM0459-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670380	PM0459-C	WAF	88.58	True	Analysis_set	False
PM0460-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666902	PM0460-C	WAF	89.45	True	Analysis_set	False
PM0461-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670386	PM0461-C	WAF	87.13	True	Analysis_set	False
PM0463-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662065	PM0463-C	WAF	89.73	True	Analysis_set	False
PM0464-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662067	PM0464-C	WAF	90.0	True	Analysis_set	False
PM0466-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666928	PM0466-C	WAF	90.18	True	Analysis_set	False
PM0467-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR670365	PM0467-C	WAF	88.32	True	Analysis_set	False
PM0468-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666896	PM0468-C	WAF	88.89	True	Analysis_set	False
PM0469-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR662059	PM0469-C	WAF	90.15	True	Analysis_set	False
PM0470-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666886	PM0470-C	WAF	89.99	True	Analysis_set	False
PM0471-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666922	PM0471-C	WAF	89.98	True	Analysis_set	False
PM0472-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666924	PM0472-C	WAF	89.52	True	Analysis_set	False
PM0473-C	1127-PF-ML-SOULEYMANE	Bamako	Mali	12.63923	-8.002889999999999	2013	ERR666875	PM0473-C	WAF	90.3	True	Analysis_set	False
